10392,Bar|Restaurant|Coffee Shop|Business |Business Center|Internet|Air Conditioning|free wifi|Doctor on Call|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Front Desk|Free Parking
10393,Restaurant|24/7 front desk|Room Service|Air Conditioning|Doorman|Housekeeping|Parking|24/7 security|Front Desk
10397,Internet|Air Conditioning|Doorman|Housekeeping|wifi|Doctor on Call|Travel Desk|Outdoor Parking|Transportation Service|Laundry|Room Service|24/7 security|Free Newspaper|Front Desk|hairdryer
10398,Internet|Air Conditioning|Doorman|Housekeeping|wifi|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Indoor Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|conference facility|Free Newspaper|Front Desk|Phone Service|Wedding Service|Business |LCD / Projector|Meeting Facility|conference facility|24/7 security
10399,Business |Business Center|Restaurant|Coffee Shop|Kids Pool|24/7 front desk|24/7 room service|Room Service|Air Conditioning|Housekeeping|Doctor on Call|24/7 security|Transportation Service|wake up call
10400,Bar|Restaurant|Lounge|Business |Business Center|audio visual equipment|Meeting Facility|conference facility|meeting facilities|Internet|Air Conditioning|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Travel Desk|Parking|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|conference facility|Free Newspaper|Front Desk|Phone Service|24/7 security|catering
10401,Internet|Air Conditioning|Lift|Non-smoking room|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Travel Desk|airport shuttle|Parking|Free Pick & Drop|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Lift
10402,Bar|Restaurant|Internet|wifi|Travel Desk|Parking|conference facility|Front Desk|Room Service|wake up call
10403,Bar|Restaurant|Internet|Lift|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|Doctor on Call|Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|car rental|24/7 front desk|Laundry|Room Service|Currency Exchange|EDLC|24/7 security|Business |conference facility|Front Desk|Phone Service|shopping |wake up call
10405,Bar|Restaurant|Coffee Shop|Lounge|Internet|Air Conditioning|Non-smoking room|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Travel Desk|Parking|Bus Parking|Free Parking|24/7 front desk|24/7 room service|baby sitting|Laundry|Room Service|EDLC|conference facility|Business services|conference facility|bar/lounge|Free Newspaper|Front Desk|hairdryer|Phone Service|Wedding Service|Gym|Spa|Massage Centre|Tennis Court|pool table|Business |Convention Centre|Meeting Facility|conference facility|meeting facilities|24/7 security|Concierge|Courtyard|wake up call
10407,Internet|Doorman|Housekeeping|free wifi|Doctor on Call|24/7 power|Restaurant|Lounge|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|Laundry|Room Service|EDLC|24/7 security|Free Newspaper|Front Desk|hairdryer|Phone Service|wake up call
10408,Restaurant|Travel Desk|Parking|Laundry|express check-in/check-out|express check-in/check-out|Doctor on Call|Front Desk|Phone Service|wake up call
10409,Restaurant|Coffee Shop|Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|valet service|24/7 front desk|Laundry|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|Front Desk|Phone Service|wake up call
10410,Internet|Doorman|Housekeeping|wifi|Doctor on Call|Restaurant|Travel Desk|Parking|Free Parking|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Front Desk
10412,Internet|Air Conditioning|Doorman|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|24/7 room service|Laundry|Room Service|24/7 security|Front Desk
10413,Bar|Restaurant|Coffee Shop|Pool Snack Bar|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|disabled friendly facilities|express check-in/check-out|express check-in/check-out|Female Traveler Room|Housekeeping|free wifi|banquet facilities|Doctor on Call|Kids Pool|Gym|Spa|Health Club|Massage Centre|outdoor pool|Travel Desk|airport shuttle|Parking|Bus Parking|Free Parking|Free Pick & Drop|Indoor Parking|Outdoor Parking|Porter|Transportation Service|valet service|car rental|Currency Exchange|baby sitting|24/7 front desk|24/7 room service|Room Service|Laundry|conference facility|Business services|Body Treatments|Free Newspaper|Front Desk|hairdryer|Outdoor Pool|Phone Service|Wedding Service|24/7 security|wake up call
10414,Parking|Front Desk
10415,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|Internet|Air Conditioning|Lift|disabled friendly facilities|Non-smoking room|Housekeeping|wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|Kids Pool|Gym|Health Club|Massage Centre|Travel Desk|Parking|Transportation Service|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|Body Treatments|Phone Service
10417,Travel Desk|Parking|Free Parking|Outdoor Parking|Porter|Transportation Service|24/7 front desk|Laundry|Room Service|EDLC|24/7 security|Concierge|Adjoining Rooms|Doorman|Housekeeping|Front Desk|Phone Service
10418,24/7 front desk|Parking|Free Parking|Outdoor Parking|Non-smoking room|express check-in/check-out|express check-in/check-out|Housekeeping|24/7 security|catering
10419,Internet|Air Conditioning|Restaurant|Travel Desk|Parking|Transportation Service|24/7 front desk|Room Service|Free Newspaper|Front Desk|Restaurants that deliver|wake up call
10420,Bar|Restaurant|Business |Business Center|Internet|Air Conditioning|Doorman|Housekeeping|wifi|Doctor on Call|Travel Desk|Parking|24/7 room service|Laundry|Room Service|conference facility|Front Desk|24/7 security
10421,Bar|Restaurant|Coffee Shop|Lounge|Pool Snack Bar|Barbeque|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Fax|Photocopy|Internet|Air Conditioning|Lift|Adjoining Rooms|Doorman|Housekeeping|wifi|banquet facilities|Doctor on Call|Shopping|Business services|Free Newspaper|Front Desk|Phone Service|Kids Pool|outdoor pool|shopping |yoga and meditation|pool table|Travel Desk|Parking|Porter|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|Currency Exchange|24/7 security
10422,Internet|Air Conditioning|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|Parking|Bus Parking|Free Parking|Outdoor Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Free Newspaper|Front Desk|Phone Service|Massage Centre|Water Sports|wake up call
10423,Internet|Adjoining Rooms|Interconnecting Rooms|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|Doctor on Call|Travel Desk|Parking|Bus Parking|Free Parking|Outdoor Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|Coffee Shop|24/7 security|catering|Free Newspaper|Front Desk|Phone Service|Wedding Service|wake up call
10426,Restaurant|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|Free Newspaper|Front Desk|Phone Service
10427,Business |Business Center|conference facility|Fax|Internet|Air Conditioning|Doorman|Housekeeping|free wifi|Restaurant|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|24/7 security|Concierge|Front Desk|Phone Service
10428,Air Conditioning|Bar|Restaurant|Coffee Shop|Patisserie Shop|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Doorman|Housekeeping|wifi|banquet facilities|Doctor on Call|24/7 room service|Laundry|Room Service|EDLC|conference facility|Business services|conference facility|Body Treatments|Free Newspaper|Front Desk|hairdryer|Wedding Service|Gym|Beauty Salon|Massage Centre|24/7 security
10430,Restaurant|Travel Desk|24/7 front desk|Laundry|Room Service|Air Conditioning|Lift|Doorman|Housekeeping|banquet facilities|Doctor on Call|conference facility|conference facility|Front Desk|Wedding Service|24/7 security
10432,Internet|Doorman|express check-in/check-out|Housekeeping|free wifi|Doctor on Call|Restaurant|Coffee Shop|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|catering|Front Desk|Phone Service|Wedding Service|Indoor Games
10433,Air Conditioning|Bar|Restaurant|Coffee Shop|Lounge|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Housekeeping|wifi|Air Conditioning|Internet|banquet facilities|Doorman|Doctor on Call|Parking|Travel Desk|24/7 front desk|24/7 room service|Room Service|Laundry|conference facility|conference facility|Free Newspaper|Front Desk|Wedding Service|Gym|Health Club|Massage Centre|24/7 security
10435,Business |Business Center|audio visual equipment|Internet|Air Conditioning|Lift|disabled friendly facilities|Non-smoking room|Doorman|express check-in/check-out|express check-in/check-out|Female Traveler Room|Housekeeping|wifi|Doctor on Call|Restaurant|Shopping|Disable access to all public areas|Free Newspaper|Front Desk|Guest Laundromat|Lift|In Room Movies|Phone Service|Travel Desk|Parking|Bus Parking|Free Parking|Free Pick & Drop|Indoor Parking|Outdoor Parking|Porter|Transportation Service|valet service|24/7 front desk|Laundry|Room Service|EDLC|ATM / Cash Machine|24/7 security|Concierge|Massage Centre|wake up call
10438,Bar|Restaurant|Coffee Shop|Business |Business Center|Convention Centre|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|24/7 power|Kids Pool|Gym|Spa|Beauty Salon|Massage Centre|outdoor pool|Sauna|shopping |Steam Bath|Travel Desk|Parking|Transportation Service|24/7 front desk|Laundry|Room Service|conference facility|Body Treatments|Phone Service|Wedding Service|24/7 security|catering|Concierge
10439,Business |Business Center|Internet|Air Conditioning|Doorman|express check-in/check-out|Housekeeping|free wifi|Restaurant|Travel Desk|Parking|24/7 front desk|Laundry|Room Service|24/7 security|Front Desk|wake up call
10440,Internet|Doorman|Housekeeping|Doctor on Call|Restaurant|Kids Pool|Spa|Travel Desk|Parking|Free Parking|Porter|24/7 front desk|Laundry|Room Service|Business |Meeting Facility|24/7 security|Front Desk|Phone Service|wake up call
10441,Bar|Restaurant|Business |Business Center|Internet|Air Conditioning|disabled friendly facilities|Kids Pool|Gym|Massage Centre|Travel Desk|Parking|Laundry|Room Service|Business services
10442,Internet|Housekeeping|free wifi|Restaurant|Kids Pool|Travel Desk|24/7 security|Front Desk|wake up call
10443,24/7 power|Air Conditioning|Internet|free wifi|Lift|banquet facilities|Restaurant|Coffee Shop|24/7 front desk|24/7 room service|Room Service|Laundry|EDLC|Gym|Spa|24/7 security|Free Parking
10444,Internet|Adjoining Rooms|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Free Parking|Porter|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Front Desk|Phone Service|Business |Meeting Facility|conference facility|meeting facilities|24/7 security|Concierge|Indoor Games|wake up call
10445,Business |Business Center|conference facility|Internet|Air Conditioning|express check-in/check-out|express check-in/check-out|Doctor on Call|Restaurant|Travel Desk|conference facility|Front Desk|Room Service|wake up call
10447,Restaurant|Travel Desk|Parking|Free Parking|Porter|24/7 front desk|Laundry|Room Service|Air Conditioning|Lift|Doorman|Housekeeping|Doctor on Call|Business |Meeting Facility|conference facility|meeting facilities|24/7 security|Front Desk|Phone Service|wake up call
10449,Bar|Restaurant|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|Internet|Air Conditioning|Lift|Housekeeping|banquet facilities|Doctor on Call|Travel Desk|Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|Phone Service|24/7 security
10450,Internet|Air Conditioning|Doorman|Housekeeping|free wifi|Doctor on Call|Travel Desk|Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|24/7 security|Front Desk|Phone Service|Lounge|Massage Centre
10451,Business |Business Center|conference facility|Housekeeping|Non-smoking room|24/7 power|Air Conditioning|Internet|free wifi|Lift|express check-in/check-out|express check-in/check-out|banquet facilities|Restaurant|Coffee Shop|Garden|indoor pool|Gym|Beauty Salon|airport shuttle|Free Parking|car rental|Railway Station Transfer|Room Service|Laundry|EDLC|24/7 security
10452,Internet|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|24/7 front desk|Room Service|24/7 security|catering|Free Newspaper|Front Desk|Phone Service|wake up call
10453,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Fax|Photocopy|Internet|Air Conditioning|Lift|disabled friendly facilities|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|Shopping|conference facility|Business services|Body Treatments|Phone Service|Wedding Service|Kids Pool|Gym|Health Club|Jacuzzi|Massage Centre|outdoor pool|Sauna|Steam Bath|ayurvedic facilities|Travel Desk|airport shuttle|Parking|Transportation Service|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|Currency Exchange|EDLC|24/7 security|catering|Concierge|wake up call
10455,wifi|Internet|banquet facilities|Doctor on Call|Restaurant|Parking|Travel Desk|Currency Exchange|24/7 front desk|Room Service|Laundry|conference facility|Business services|Front Desk|Phone Service|Business |Meeting Facility|conference facility|conference facility|Fax|Massage Centre
10460,Bar|Restaurant|Travel Desk|24/7 front desk|24/7 room service|Room Service|Air Conditioning|Doctor on Call|24/7 security|Front Desk
10461,Bar|Restaurant|Coffee Shop|Internet|Doorman|Housekeeping|Doctor on Call|Travel Desk|Parking|Bus Parking|Transportation Service|24/7 front desk|Laundry|Room Service|conference facility|Business services|Front Desk|Phone Service|Business |audio visual equipment|LCD / Projector|Meeting Facility|conference facility|24/7 security
10464,Internet|Air Conditioning|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|Doctor on Call|Restaurant|Coffee Shop|Travel Desk|Parking|Bus Parking|Free Parking|Outdoor Parking|Transportation Service|24/7 front desk|24/7 room service|Room Service|Business |Meeting Facility|24/7 security|Free Newspaper|Front Desk|Phone Service|Wedding Service|Indoor Games|Massage Centre|outdoor pool|Water Sports|wake up call
10465,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|Free Newspaper|Front Desk|24/7 security|Massage Centre|wake up call
10469,Internet|Air Conditioning|free wifi|24/7 front desk|Laundry|Room Service|Gym|Parking
10470,Restaurant|Travel Desk|Bus Parking|Free Parking|Transportation Service|24/7 front desk|Laundry|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|Front Desk|Phone Service|wake up call
10471,24/7 front desk|Room Service|EDLC|Parking|Free Parking|24/7 security|Doorman|Housekeeping|Front Desk
10472,Travel Desk|24/7 front desk|Laundry|Room Service|Air Conditioning|Doorman|Housekeeping|24/7 security|Front Desk
10473,Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|Laundry|Room Service|Air Conditioning|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|Doctor on Call|24/7 security|Front Desk|Phone Service|wake up call
10474,Business |Business Center|Internet|Adjoining Rooms|Interconnecting Rooms|Housekeeping|free wifi|Doctor on Call|Restaurant|Lounge|24/7 front desk|Laundry|Room Service|EDLC|Parking|Free Parking|Outdoor Parking|Transportation Service|24/7 security|catering|Free Newspaper|Front Desk|Phone Service|Indoor Games|campfire/bon fire|Outdoor Games|wake up call
10475,Business |meeting facilities|Business Center|Meeting Facility|conference facility|audio visual equipment|LCD / Projector|Internet|Air Conditioning|Lift|disabled friendly facilities|Non-smoking room|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|Kids Pool|Gym|night club|Health Club|Massage Centre|ayurvedic facilities|Travel Desk|airport shuttle|Parking|Transportation Service|valet service|24/7 front desk|24/7 room service|baby sitting|Laundry|Room Service|Currency Exchange|EDLC|conference facility|Business services|Body Treatments|Phone Service|Wedding Service|24/7 security|catering|Concierge|wake up call
10478,Internet|Air Conditioning|Doorman|Female Traveler Room|Housekeeping|free wifi|Restaurant|Coffee Shop|Travel Desk|Parking|Bus Parking|Free Parking|Outdoor Parking|Porter|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|Business |audio visual equipment|LCD / Projector|24/7 security|Bay View|Free Newspaper|Front Desk|hairdryer|In Room Movies|Outlet Adapters|Phone Service|wake up call
10482,Internet|Air Conditioning|Non-smoking room|Adjoining Rooms|Interconnecting Rooms|Doorman|express check-in/check-out|express check-in/check-out|Female Traveler Room|Housekeeping|Doctor on Call|Travel Desk|Parking|Free Parking|Outdoor Parking|Transportation Service|24/7 front desk|Laundry|Room Service|24/7 security|catering|Courtyard|Free Newspaper|Front Desk|hairdryer|Phone Service|Lounge|wake up call
10483,Business |Business Center|Internet|Air Conditioning|Doctor on Call|Restaurant|Travel Desk|Parking|conference facility|Business services|Front Desk|Laundry|Room Service
10484,Travel Desk|Parking|Free Parking|Porter|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|Non-smoking room|Adjoining Rooms|Interconnecting Rooms|Doorman|express check-in/check-out|express check-in/check-out|Female Traveler Room|Housekeeping|Doctor on Call|24/7 security|catering|Front Desk|Phone Service|wake up call
10488,Internet|Air Conditioning|Housekeeping|free wifi|Doctor on Call|Travel Desk|Laundry|Front Desk|Massage Centre|wake up call
10489,Business |Business Center|Internet|Air Conditioning|Doorman|Housekeeping|free wifi|Restaurant|Coffee Shop|Travel Desk|airport shuttle|Parking|Free Parking|Transportation Service|24/7 front desk|24/7 room service|Room Service|Business services|Front Desk|Phone Service|24/7 security
10490,Business |Business Center|Meeting Facility|meeting facilities|Internet|Air Conditioning|Doorman|Housekeeping|banquet facilities|Doctor on Call|Travel Desk|24/7 room service|Room Service|conference facility|conference facility|Front Desk|Wedding Service|24/7 security
10491,Business |Business Center|Air Conditioning|Internet|free wifi|Lift|Doctor on Call|Travel Desk|Laundry|Room Service|24/7 security|Free Newspaper|Phone Service
10492,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Non-smoking room|Doorman|Housekeeping|wifi|banquet facilities|Restaurant|Travel Desk|Parking|24/7 room service|Laundry|Room Service|conference facility|Business services|conference facility|Front Desk|Wedding Service|24/7 security|catering|wake up call
10493,Restaurant|24/7 front desk|24/7 room service|Room Service|Air Conditioning|banquet facilities|Doctor on Call|conference facility|Front Desk|Massage Centre|wake up call
10494,Travel Desk|airport shuttle|Parking|Transportation Service|car rental|24/7 front desk|24/7 room service|Laundry|EDLC|Air Conditioning|express check-in/check-out|express check-in/check-out|free wifi
10498,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Non-smoking room|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|Travel Desk|Parking|Bus Parking|Free Parking|Indoor Parking|Outdoor Parking|Transportation Service|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|Currency Exchange|conference facility|Business services|conference facility|Free Newspaper|Front Desk|hairdryer|Phone Service|Wedding Service|24/7 security|wake up call
10499,Restaurant|24/7 front desk|Room Service|Parking|24/7 security|Doorman|Housekeeping|Front Desk
10500,Air Conditioning|wake up call|Business |Business Center|Internet|Non-smoking room|Doorman|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|airport shuttle|Parking|Free Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Gift Shop|Body Treatments|Free Newspaper|Massage Centre
10501,Internet|Air Conditioning|Doorman|Housekeeping|Restaurant|Kids Pool|24/7 front desk|Room Service|conference facility|conference facility|Front Desk|24/7 security
10502,Internet|Doorman|Housekeeping|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|conference facility|Business services|conference facility|Free Newspaper|Front Desk|Phone Service|Business |audio visual equipment|Convention Centre|LCD / Projector|Meeting Facility|conference facility|24/7 security|wake up call
10504,Restaurant|Coffee Shop|conference facility|Front Desk|Phone Service|Lift|Doctor on Call|Laundry|Parking
10508,Business |Business Center|Convention Centre|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Non-smoking room|Adjoining Rooms|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|conference facility|Free Newspaper|Front Desk|hairdryer|Wedding Service|24/7 security|Concierge|Free Parking
10510,Restaurant|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|Air Conditioning|Non-smoking room|express check-in/check-out|express check-in/check-out|Housekeeping|banquet facilities|Doctor on Call|conference facility|conference facility|Front Desk|Phone Service|24/7 security
10511,Internet|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Transportation Service|conference facility|Business services|Free Newspaper|Front Desk|Phone Service|Gym|Indoor Games|Laundry|Room Service|Business |audio visual equipment|LCD / Projector|Meeting Facility|conference facility|24/7 security|Gift Shop
10514,Restaurant|Coffee Shop|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|Laundry|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|Front Desk|Phone Service
10515,Internet|Air Conditioning|Doorman|Housekeeping|Doctor on Call|Restaurant|Travel Desk|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Front Desk
10516,Business |Business Center|Internet|Doctor on Call|Restaurant|Travel Desk|Parking|Laundry|Room Service|Spa|Massage Centre|Body Treatments|Front Desk
10517,24/7 room service|Room Service|Air Conditioning|Housekeeping|Doctor on Call|24/7 security|Front Desk
10519,Business |Business Center|Restaurant|24/7 front desk|Room Service|Air Conditioning|Doorman|Housekeeping|Parking|24/7 security|Front Desk
10520,Bar|Restaurant|Business |Business Center|audio visual equipment|LCD / Projector|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Non-smoking room|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Travel Desk|Parking|Free Parking|Outdoor Parking|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|conference facility|bar/lounge|Free Newspaper|Front Desk|Lift|Phone Service|24/7 security|Concierge|wake up call
10522,Internet|Air Conditioning|Doorman|Housekeeping|free wifi|Doctor on Call|24/7 power|Travel Desk|Parking|car rental|24/7 front desk|Laundry|Room Service|24/7 security|Front Desk
10523,Internet|Air Conditioning|free wifi|Parking|Room Service|Business services|Free Newspaper|Front Desk|Massage Centre|wake up call
10525,Bar|Restaurant|Coffee Shop|Lounge|Patisserie Shop|Business |Business Center|audio visual equipment|Convention Centre|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Fax|Photocopy|Internet|Air Conditioning|Lift|disabled friendly facilities|Non-smoking room|Doorman|express check-in/check-out|express check-in/check-out|Female Traveler Room|Housekeeping|wifi|banquet facilities|Doctor on Call|Kids Pool|Gym|night club|Spa|Discotheque|Beauty Salon|Massage Centre|Sauna|Travel Desk|airport shuttle|Parking|Bus Parking|Free Parking|Indoor Parking|Outdoor Parking|Porter|Transportation Service|valet service|24/7 front desk|24/7 room service|baby sitting|Laundry|Room Service|EDLC|conference facility|Business services|conference facility|bar/lounge|Free Newspaper|Front Desk|hairdryer|Phone Service|Wedding Service|24/7 security|catering|Concierge|Gift Shop|wake up call
10526,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|disabled friendly facilities|Non-smoking room|Housekeeping|wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|Lounge|Kids Pool|Gym|Beauty Salon|Health Club|outdoor pool|Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|butler |ATM / Cash Machine|24/7 security|conference facility|Business services|Front Desk|Phone Service|Wedding Service|wake up call
10527,Internet|Air Conditioning|Non-smoking room|free wifi|Restaurant|Kids Pool|outdoor pool|Travel Desk|Parking|Bus Parking|Free Parking|24/7 front desk|Room Service|24/7 security|Boutique|Front Desk|Phone Service|wake up call
10528,Internet|Air Conditioning|Adjoining Rooms|Housekeeping|Doctor on Call|24/7 room service|Room Service|Parking|Free Newspaper
10529,24/7 front desk|24/7 room service|Laundry|Room Service|Air Conditioning|Free Parking|Transportation Service|Front Desk
10530,Internet|Air Conditioning|Doorman|Housekeeping|banquet facilities|Doctor on Call|Restaurant|Travel Desk|24/7 front desk|Laundry|Room Service|conference facility|conference facility|Front Desk|24/7 security|Health Club
10531,Restaurant|Travel Desk|Parking|Free Parking|Laundry|Room Service|Business |Meeting Facility|24/7 security|Free Newspaper|Front Desk|Doctor on Call
10534,Bar|Restaurant|Coffee Shop|Lounge|Business |Business Center|meeting facilities|Internet|Housekeeping|free wifi|Doctor on Call|Travel Desk|airport shuttle|Parking|Porter|Transportation Service|24/7 front desk|24/7 room service|baby sitting|Laundry|Room Service|24/7 security|Concierge|Free Newspaper|Phone Service|wake up call
10536,Bar|Restaurant|Lounge|Business |LCD / Projector|audio visual equipment|conference facility|Meeting Facility|conference facility|Business Center|Internet|Air Conditioning|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Kids Pool|Gym|Indoor Games|Jacuzzi|Massage Centre|kids play zone|Steam Bath|Outdoor Games|ayurvedic facilities|Travel Desk|Parking|Free Parking|Porter|Transportation Service|EDLC|Currency Exchange|24/7 front desk|24/7 room service|Room Service|Laundry|conference facility|Business services|Body Treatments|Free Newspaper|Front Desk|Phone Service|24/7 security|wake up call
10537,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Non-smoking room|Adjoining Rooms|Interconnecting Rooms|Doorman|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Transportation Service|Parking|Porter|Free Parking|airport shuttle|Taxi Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Phone Service
10538,Business |Business Center|conference facility|Fax|Internet|Air Conditioning|Doorman|Housekeeping|free wifi|Doctor on Call|24/7 power|Travel Desk|Parking|car rental|24/7 front desk|24/7 room service|Laundry|Room Service|Currency Exchange|24/7 security|Front Desk
10539,Business |Business Center|conference facility|conference facility|Air Conditioning|express check-in/check-out|Internet|free wifi|Lift|express check-in/check-out|banquet facilities|24/7 front desk|Laundry|Room Service|EDLC|airport shuttle|Parking|Transportation Service
10543,Internet|Doorman|Housekeeping|wifi|banquet facilities|Doctor on Call|Restaurant|Kids Pool|Indoor Games|Travel Desk|Parking|Free Parking|Outdoor Parking|24/7 front desk|24/7 room service|Room Service|24/7 security|Front Desk|Phone Service
10544,Air Conditioning|Bar|Restaurant|Coffee Shop|Lounge|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|disabled friendly facilities|Non-smoking room|Housekeeping|wifi|Doctor on Call|Shopping|conference facility|Business services|Body Treatments|Phone Service|Travel Desk|Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|Currency Exchange|Gym|Health Club|Massage Centre|24/7 security|Concierge
10545,Internet|Non-smoking room|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|24/7 power|24/7 front desk|Room Service|Parking|Free Parking|Outdoor Parking|24/7 security|catering
